Bin:all	home_number:4534017	home_cali:0.421754042828	home_model:0.412157018615	away_number:4534017	away_cali:0.467504202124	away_model:0.371831439365	end_number:4534017	end_cali:0.1104779713	end_model:0.216011542133	kld:0.042674050397	mae:0.0702677859346
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:946	home_cali:0.73044397463	home_model:0.430974870424	away_number:946	away_cali:0.182875264271	away_model:0.361795202695	end_number:946	end_cali:0.0866807610994	end_model:0.207229926737	kld:0.185062521086	mae:0.199646069423
Bin:period_2-scoreDifferential_-4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:136	home_cali:0.235294117647	home_model:0.422910331584	away_number:136	away_cali:0.419117647059	away_model:0.363080611562	end_number:136	end_cali:0.345588235294	end_model:0.214009055758	kld:0.0878121810501	mae:0.125077476323
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:341	home_cali:0.129032258065	home_model:0.477793479333	away_number:341	away_cali:0.868035190616	away_model:0.314754039929	end_number:341	end_cali:0.00293255131965	end_model:0.20745247954	kld:0.699162231723	mae:0.368854100059
Bin:period_1-scoreDifferential_1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:20573	home_cali:0.442084285228	home_model:0.452470838688	away_number:20573	away_cali:0.545423613474	away_model:0.386796339465	end_number:20573	end_cali:0.0124921012978	end_model:0.160732822045	kld:0.14526338784	mae:0.105751516072
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:43119	home_cali:0.407314640878	home_model:0.426966435823	away_number:43119	away_cali:0.546626777059	away_model:0.367451144308	end_number:43119	end_cali:0.0460585820636	end_model:0.205582419943	kld:0.129013988582	mae:0.119450421859
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:3309	home_cali:0.450589301904	home_model:0.387469435115	away_number:3309	away_cali:0.402840737383	away_model:0.34473639238	end_number:3309	end_cali:0.146569960713	end_model:0.267794172793	kld:0.0424095723086	mae:0.0808161412906
Bin:period_2-scoreDifferential_-6-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:4	home_cali:1.0	home_model:0.468877799809	away_number:4	away_cali:0.0	away_model:0.30880574137	end_number:4	end_cali:0.0	end_model:0.222316425294	kld:0.75741309489	mae:0.354081455618
Bin:period_2-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:74529	home_cali:0.455326114667	home_model:0.42052559336	away_number:74529	away_cali:0.524279139664	away_model:0.373747043459	end_number:74529	end_cali:0.0203947456695	end_model:0.205727363354	kld:0.166504139069	mae:0.123555078399
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:1165	home_cali:0.414592274678	home_model:0.417778456186	away_number:1165	away_cali:0.572532188841	away_model:0.378125389067	end_number:1165	end_cali:0.0128755364807	end_model:0.204096154683	kld:0.19875854556	mae:0.129604533161
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:3289	home_cali:0.381574946792	home_model:0.377661248695	away_number:3289	away_cali:0.411371237458	away_model:0.350448354748	end_number:3289	end_cali:0.207053815749	end_model:0.271890396906	kld:0.0134639437978	mae:0.0432243873217
Bin:period_4-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:19	home_cali:0.0	home_model:0.343265749906	away_number:19	away_cali:0.0	away_model:0.310581753128	end_number:19	end_cali:1.0	end_model:0.346152496965	kld:1.06087585388	mae:0.435898335356
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:33317	home_cali:0.467449050035	home_model:0.415317474828	away_number:33317	away_cali:0.515772728637	away_model:0.373345845515	end_number:33317	end_cali:0.0167782213285	end_model:0.211336679914	kld:0.179446699427	mae:0.129705638971
Bin:period_2-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:5257	home_cali:0.507704013696	home_model:0.406782565364	away_number:5257	away_cali:0.482023968043	away_model:0.393297575631	end_number:5257	end_cali:0.0102720182614	end_model:0.199919859388	kld:0.180081704017	mae:0.126431893957
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:7694	home_cali:0.202105536782	home_model:0.362094675127	away_number:7694	away_cali:0.254613984923	away_model:0.342826250388	end_number:7694	end_cali:0.542240707044	end_model:0.295079074947	kld:0.136343139238	mae:0.165121011969
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:90	home_cali:0.333333333333	home_model:0.455421114216	away_number:90	away_cali:0.666666666667	away_model:0.382675364614	end_number:90	end_cali:0.0	end_model:0.161903520404	kld:0.266042257802	mae:0.189327534447
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:1933	home_cali:0.4236937403	home_model:0.442497535006	away_number:1933	away_cali:0.551474392137	away_model:0.397779097612	end_number:1933	end_cali:0.0248318675634	end_model:0.159723367571	kld:0.115547480484	mae:0.102463529746
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:213	home_cali:0.234741784038	home_model:0.440961391573	away_number:213	away_cali:0.666666666667	away_model:0.398443391485	end_number:213	end_cali:0.0985915492958	end_model:0.160595214073	kld:0.147048929048	mae:0.178815515831
Bin:period_2-scoreDifferential_7-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:247	home_cali:1.0	home_model:0.443063311611	away_number:247	away_cali:0.0	away_model:0.333035158966	end_number:247	end_cali:0.0	end_model:0.223901530569	kld:0.814042599159	mae:0.371291125975
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:18	home_cali:0.5	home_model:0.285947137409	away_number:18	away_cali:0.0	away_model:0.445230550236	end_number:18	end_cali:0.5	end_model:0.268822300765	kld:0.589679331725	mae:0.296820370687
Bin:period_3-scoreDifferential_3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:12761	home_cali:0.228743828854	home_model:0.371104902668	away_number:12761	away_cali:0.377713345349	away_model:0.347480542185	end_number:12761	end_cali:0.392994279445	end_model:0.281414555128	kld:0.0520732186759	mae:0.0947245337652
Bin:period_2-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:62727	home_cali:0.450316450651	home_model:0.417638191356	away_number:62727	away_cali:0.495528241427	away_model:0.374129006334	end_number:62727	end_cali:0.0541553079216	end_model:0.208232802554	kld:0.100243382102	mae:0.102718329673
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:32960	home_cali:0.291231796117	home_model:0.368570612543	away_number:32960	away_cali:0.489411407767	away_model:0.356009323855	end_number:32960	end_cali:0.219174757282	end_model:0.275420063812	kld:0.0370990050969	mae:0.0889954022896
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:750	home_cali:0.276	home_model:0.353354857802	away_number:750	away_cali:0.328	away_model:0.373475618164	end_number:750	end_cali:0.396	end_model:0.273169525305	kld:0.0362642806347	mae:0.0818869835536
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:29	home_cali:0.0344827586207	home_model:0.358346259799	away_number:29	away_cali:0.586206896552	away_model:0.36351505333	end_number:29	end_cali:0.379310344828	end_model:0.27813868276	kld:0.317069957586	mae:0.215909002156
Bin:period_2-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:47881	home_cali:0.433303398008	home_model:0.420548782567	away_number:47881	away_cali:0.519162089347	away_model:0.375301256134	end_number:47881	end_cali:0.0475345126459	end_model:0.204149961464	kld:0.112130758412	mae:0.104410299157
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:5559	home_cali:0.504767044432	home_model:0.413280529279	away_number:5559	away_cali:0.455297715416	away_model:0.371458814693	end_number:5559	end_cali:0.0399352401511	end_model:0.215260655648	kld:0.12632319363	mae:0.116883610458
Bin:period_1-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:180	home_cali:0.194444444444	home_model:0.449458752904	away_number:180	away_cali:0.805555555556	away_model:0.374122917652	end_number:180	end_cali:0.0	end_model:0.17641832456	kld:0.454894502033	mae:0.287621756974
Bin:period_3-scoreDifferential_-6-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:18	home_cali:0.111111111111	home_model:0.335980850789	away_number:18	away_cali:0.0555555555556	away_model:0.385538043247	end_number:18	end_cali:0.833333333333	end_model:0.278481114242	kld:0.682830493123	mae:0.369901482154
Bin:period_2-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:8929	home_cali:0.531526486729	home_model:0.411812464342	away_number:8929	away_cali:0.390637249412	away_model:0.373188493937	end_number:8929	end_cali:0.0778362638593	end_model:0.214999041406	kld:0.0744043501858	mae:0.0914418518028
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:2895	home_cali:0.629706390328	home_model:0.438477771025	away_number:2895	away_cali:0.370293609672	away_model:0.403226309809	end_number:2895	end_cali:0.0	end_model:0.158295919566	kld:0.196369133081	mae:0.127485746336
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:2887	home_cali:0.292344994804	home_model:0.396165899943	away_number:2887	away_cali:0.314859715968	away_model:0.338812697508	end_number:2887	end_cali:0.392448908902	end_model:0.265021402748	kld:0.0421449942818	mae:0.0850671309444
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:1781	home_cali:0.376754632229	home_model:0.410747449295	away_number:1781	away_cali:0.518248175182	away_model:0.373522111802	end_number:1781	end_cali:0.104997192588	end_model:0.215730441028	kld:0.0615605782852	mae:0.0964840429621
Bin:period_3-scoreDifferential_8-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:25	home_cali:0.0	home_model:0.373029739857	away_number:25	away_cali:0.96	away_model:0.307306587696	end_number:25	end_cali:0.04	end_model:0.319663665295	kld:1.01038828294	mae:0.435128939152
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1864	home_cali:0.407725321888	home_model:0.37213392124	away_number:1864	away_cali:0.43991416309	away_model:0.364957096479	end_number:1864	end_cali:0.152360515021	end_model:0.262908983304	kld:0.0362959313502	mae:0.073698978514
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:326	home_cali:0.0674846625767	home_model:0.38364917217	away_number:326	away_cali:0.932515337423	away_model:0.39695467192	end_number:326	end_cali:0.0	end_model:0.219396156679	kld:0.679150564216	mae:0.357040443925
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:1234	home_cali:0.311183144246	home_model:0.346772740271	away_number:1234	away_cali:0.0470016207455	away_model:0.341217400995	end_number:1234	end_cali:0.632901134522	end_model:0.312009860477	kld:0.320767465502	mae:0.21689888344
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:21378	home_cali:0.43020862569	home_model:0.448659001549	away_number:21378	away_cali:0.557629338572	away_model:0.390053109577	end_number:21378	end_cali:0.0121620357377	end_model:0.161287888976	kld:0.149800178752	mae:0.111717486031
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:25289	home_cali:0.433469097236	home_model:0.414313270111	away_number:25289	away_cali:0.535173395547	away_model:0.37463926114	end_number:25289	end_cali:0.0313575072166	end_model:0.211047468685	kld:0.150662239875	mae:0.119793307667
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:122	home_cali:0.672131147541	home_model:0.423061979843	away_number:122	away_cali:0.270491803279	away_model:0.364848331838	end_number:122	end_cali:0.0573770491803	end_model:0.212089685387	kld:0.155198202042	mae:0.166046110822
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:7	home_cali:1.0	home_model:0.366648686784	away_number:7	away_cali:0.0	away_model:0.384721364294	end_number:7	end_cali:0.0	end_model:0.248629955309	kld:1.00335114167	mae:0.42223421094
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:70	home_cali:0.657142857143	home_model:0.426002469446	away_number:70	away_cali:0.342857142857	away_model:0.37566536798	end_number:70	end_cali:0.0	end_model:0.198332162361	kld:0.253510736854	mae:0.154093591727
Bin:period_3-scoreDifferential_8-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:24	home_cali:1.0	home_model:0.339649428924	away_number:24	away_cali:0.0	away_model:0.333454412719	end_number:24	end_cali:0.0	end_model:0.326896155874	kld:1.07984128024	mae:0.440233713223
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:194	home_cali:0.288659793814	home_model:0.357461270444	away_number:194	away_cali:0.262886597938	away_model:0.339695225211	end_number:194	end_cali:0.448453608247	end_model:0.302843503808	kld:0.0469641165614	mae:0.0970734027806
Bin:period_1-scoreDifferential_1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:1616	home_cali:0.494430693069	home_model:0.45283932687	away_number:1616	away_cali:0.488242574257	away_model:0.388349522883	end_number:1616	end_cali:0.0173267326733	end_model:0.15881115046	kld:0.116820603443	mae:0.0943229451204
Bin:period_2-scoreDifferential_5-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:134	home_cali:0.201492537313	home_model:0.457570916681	away_number:134	away_cali:0.798507462687	away_model:0.314321723892	end_number:134	end_cali:0.0	end_model:0.22810736065	kld:0.579210211617	mae:0.322790492938
Bin:period_3-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:387	home_cali:0.260981912145	home_model:0.383741056503	away_number:387	away_cali:0.366925064599	away_model:0.339726404164	end_number:387	end_cali:0.372093023256	end_model:0.27653254172	kld:0.0380894805225	mae:0.0818394287766
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:446	home_cali:0.264573991031	home_model:0.37047669933	away_number:446	away_cali:0.139013452915	away_model:0.371610769543	end_number:446	end_cali:0.596412556054	end_model:0.257912534803	kld:0.274217224144	mae:0.225666682059
Bin:period_2-scoreDifferential_4-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:3525	home_cali:0.375035460993	home_model:0.412616835503	away_number:3525	away_cali:0.405390070922	away_model:0.370899911586	end_number:3525	end_cali:0.219574468085	end_model:0.21648325371	kld:0.0033440063302	mae:0.025054249407
Bin:period_3-scoreDifferential_-8-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:69	home_cali:0.0144927536232	home_model:0.328749699869	away_number:69	away_cali:0.869565217391	away_model:0.334486814513	end_number:69	end_cali:0.115942028986	end_model:0.336763486536	kld:0.661909859133	mae:0.356718935558
Bin:period_3-scoreDifferential_2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:217	home_cali:0.410138248848	home_model:0.360515442312	away_number:217	away_cali:0.391705069124	away_model:0.360778164067	end_number:217	end_cali:0.198156682028	end_model:0.278706395818	kld:0.0175159562842	mae:0.0536998084613
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:6671	home_cali:0.218707839904	home_model:0.361006213603	away_number:6671	away_cali:0.522260530655	away_model:0.383245611686	end_number:6671	end_cali:0.259031629441	end_model:0.255748174821	kld:0.0553318434509	mae:0.0948655824293
Bin:period_2-scoreDifferential_-6-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:1	home_cali:0.0	home_model:0.364901155233	away_number:1	away_cali:1.0	away_model:0.410657078028	end_number:1	end_cali:0.0	end_model:0.224441722035	kld:0.889996768378	mae:0.392895266414
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:8300	home_cali:0.548072289157	home_model:0.407813945698	away_number:8300	away_cali:0.318915662651	away_model:0.339523642403	end_number:8300	end_cali:0.133012048193	end_model:0.252662411583	kld:0.0566960783436	mae:0.0935055622002
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:234	home_cali:0.213675213675	home_model:0.344043136917	away_number:234	away_cali:0.188034188034	away_model:0.328986800761	end_number:234	end_cali:0.598290598291	end_model:0.326970061176	kld:0.154531170881	mae:0.180880357694
