Bin:all	home_number:4532064	home_cali:0.42193578908	home_model:0.420020000453	away_number:4532064	away_cali:0.467705663468	away_model:0.375441804343	end_number:4532064	end_cali:0.110112081383	end_model:0.204538195013	kld:0.0365042179127	mae:0.0628685871273
Bin:period_1-scoreDifferential_2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:114	home_cali:0.570175438596	home_model:0.469892538692	away_number:114	away_cali:0.429824561404	away_model:0.386098105134	end_number:114	end_cali:0.0	end_model:0.144009360031	kld:0.156408776568	mae:0.096006238735
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:89	home_cali:0.404494382022	home_model:0.385329516458	away_number:89	away_cali:0.348314606742	away_model:0.338309903493	end_number:89	end_cali:0.247191011236	end_model:0.276360580007	kld:0.0022120025267	mae:0.0194463791947
Bin:period_2-scoreDifferential_1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:21408	home_cali:0.426476083707	home_model:0.421148032135	away_number:21408	away_cali:0.530035500747	away_model:0.384323393819	end_number:21408	end_cali:0.0434884155456	end_model:0.194528573511	kld:0.110597302945	mae:0.100693438822
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:107	home_cali:0.710280373832	home_model:0.42806471174	away_number:107	away_cali:0.261682242991	away_model:0.373981524294	end_number:107	end_cali:0.0280373831776	end_model:0.19795375951	kld:0.21143639453	mae:0.188143773242
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:25	home_cali:0.32	home_model:0.427971502542	away_number:25	away_cali:0.48	away_model:0.364073797464	end_number:25	end_cali:0.2	end_model:0.207954697013	kld:0.0318501938909	mae:0.0772841340303
Bin:period_2-scoreDifferential_3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:702	home_cali:0.569800569801	home_model:0.42584795664	away_number:702	away_cali:0.403133903134	away_model:0.387961734946	end_number:702	end_cali:0.0270655270655	end_model:0.186190307331	kld:0.12919718168	mae:0.106083187205
Bin:period_1-scoreDifferential_-4-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:66	home_cali:0.0757575757576	home_model:0.37728786333	away_number:66	away_cali:0.924242424242	away_model:0.464152049838	end_number:66	end_cali:0.0	end_model:0.158560093379	kld:0.514956735611	mae:0.306726918452
Bin:period_3-scoreDifferential_3-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:1893	home_cali:0.302694136292	home_model:0.361475372765	away_number:1893	away_cali:0.341257263603	away_model:0.371549624798	end_number:1893	end_cali:0.352879027998	end_model:0.266975002067	kld:0.0157008083628	mae:0.0583258745331
Bin:period_3-scoreDifferential_-2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:26621	home_cali:0.473498365952	home_model:0.363953012178	away_number:26621	away_cali:0.293565230457	away_model:0.353945581046	end_number:26621	end_cali:0.232448067315	end_model:0.282101406334	kld:0.0246773322832	mae:0.0731930144604
Bin:period_2-scoreDifferential_6-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:86	home_cali:1.0	home_model:0.414607947302	away_number:86	away_cali:0.0	away_model:0.379573607514	end_number:86	end_cali:0.0	end_model:0.205818440505	kld:0.880421906159	mae:0.390261366906
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:22368	home_cali:0.412330114449	home_model:0.426723236437	away_number:22368	away_cali:0.543812589413	away_model:0.377708066347	end_number:22368	end_cali:0.0438572961373	end_model:0.195568697246	kld:0.118497517355	mae:0.110736348721
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:47157	home_cali:0.36719893123	home_model:0.368905614903	away_number:47157	away_cali:0.355175265602	away_model:0.351798325728	end_number:47157	end_cali:0.277371334054	end_model:0.279296059385	kld:-0.000227711773217	mae:0.00233611629258
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1241	home_cali:0.351329572925	home_model:0.416631363386	away_number:1241	away_cali:0.634165995165	away_model:0.398656518708	end_number:1241	end_cali:0.0145044319098	end_model:0.184712116321	kld:0.19758864118	mae:0.15700631711
Bin:period_2-scoreDifferential_7-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:253	home_cali:1.0	home_model:0.422532843153	away_number:253	away_cali:0.0	away_model:0.356382364223	end_number:253	end_cali:0.0	end_model:0.221084794273	kld:0.86148809553	mae:0.384978105114
Bin:period_2-scoreDifferential_-1-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:5289	home_cali:0.509359047079	home_model:0.415667575561	away_number:5289	away_cali:0.406504065041	away_model:0.392008311318	end_number:5289	end_cali:0.0841368878805	end_model:0.192324113183	kld:0.0487374983471	mae:0.0721248168478
Bin:period_1-scoreDifferential_1-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:4805	home_cali:0.470551508845	home_model:0.465851413124	away_number:4805	away_cali:0.505723204995	away_model:0.394132178188	end_number:4805	end_cali:0.0237252861602	end_model:0.140016408978	kld:0.0886845610654	mae:0.0775274151151
Bin:period_2-scoreDifferential_-5-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:308	home_cali:0.363636363636	home_model:0.402779314425	away_number:308	away_cali:0.636363636364	away_model:0.395705416653	end_number:308	end_cali:0.0	end_model:0.201515271083	kld:0.265160277481	mae:0.160438813861
Bin:period_3-scoreDifferential_-7-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:520	home_cali:0.476923076923	home_model:0.353411354755	away_number:520	away_cali:0.209615384615	away_model:0.364293447022	end_number:520	end_cali:0.311538461538	end_model:0.282295200343	kld:0.0578014136713	mae:0.102477681923
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:25	home_cali:1.0	home_model:0.533866755962	away_number:25	away_cali:0.0	away_model:0.282915989161	end_number:25	end_cali:0.0	end_model:0.183217247725	kld:0.627608987493	mae:0.310755493641
Bin:period_3-scoreDifferential_-5-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:141	home_cali:0.13475177305	home_model:0.348548206032	away_number:141	away_cali:0.276595744681	away_model:0.376429897885	end_number:141	end_cali:0.58865248227	end_model:0.275021895344	kld:0.234655743473	mae:0.209087057704
Bin:period_3-scoreDifferential_-6-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:452	home_cali:0.431415929204	home_model:0.378065205583	away_number:452	away_cali:0.515486725664	away_model:0.333801678654	end_number:452	end_cali:0.0530973451327	end_model:0.288133115335	kld:0.191158409287	mae:0.156690513611
Bin:period_1-scoreDifferential_4-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:116	home_cali:0.224137931034	home_model:0.434945567672	away_number:116	away_cali:0.775862068966	away_model:0.408108427093	end_number:116	end_cali:0.0	end_model:0.156946010888	kld:0.349851955371	mae:0.245169096466
Bin:period_2-scoreDifferential_-7-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:23	home_cali:1.0	home_model:0.340680647156	away_number:23	away_cali:0.0	away_model:0.432284045479	end_number:23	end_cali:0.0	end_model:0.227035302831	kld:1.07680975465	mae:0.439546233718
Bin:period_1-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:3815	home_cali:0.461074705111	home_model:0.460957444909	away_number:3815	away_cali:0.523984272608	away_model:0.386788995871	end_number:3815	end_cali:0.0149410222805	end_model:0.152253559384	kld:0.12450501763	mae:0.0915416913477
Bin:period_3-scoreDifferential_-8-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:39	home_cali:0.025641025641	home_model:0.354743787111	away_number:39	away_cali:0.461538461538	away_model:0.306906359318	end_number:39	end_cali:0.512820512821	end_model:0.338349839052	kld:0.33420812715	mae:0.21940184582
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:164	home_cali:0.378048780488	home_model:0.426907360372	away_number:164	away_cali:0.621951219512	away_model:0.36983584867	end_number:164	end_cali:0.0	end_model:0.203256786142	kld:0.277342255394	mae:0.168076912289
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:2078	home_cali:0.2468719923	home_model:0.364491692467	away_number:2078	away_cali:0.189605389798	away_model:0.361162932506	end_number:2078	end_cali:0.563041385948	end_model:0.274345374343	kld:0.18643884983	mae:0.19262441816
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:6588	home_cali:0.405434122647	home_model:0.362726781624	away_number:6588	away_cali:0.134335154827	away_model:0.350426502793	end_number:6588	end_cali:0.458712811172	end_model:0.286846716335	kld:0.131680771779	mae:0.143554927942
Bin:period_2-scoreDifferential_-4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:203	home_cali:0.226600985222	home_model:0.359085983537	away_number:203	away_cali:0.211822660099	away_model:0.444281201791	end_number:203	end_cali:0.56157635468	end_model:0.196632814965	kld:0.328104281213	mae:0.243295693241
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:811	home_cali:0.427866831073	home_model:0.444480839495	away_number:811	away_cali:0.572133168927	away_model:0.415883711432	end_number:811	end_cali:0.0	end_model:0.139635449119	kld:0.166191518282	mae:0.104166305012
Bin:period_3-scoreDifferential_-7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:11	home_cali:0.0	home_model:0.304829662496	away_number:11	away_cali:0.0909090909091	away_model:0.382042118094	end_number:11	end_cali:0.909090909091	end_model:0.31312819638	kld:0.838423028643	mae:0.397308467464
Bin:period_1-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:780	home_cali:0.510256410256	home_model:0.45543125631	away_number:780	away_cali:0.425641025641	away_model:0.387149138596	end_number:780	end_cali:0.0641025641026	end_model:0.157419604216	kld:0.0407533754526	mae:0.0622113603685
Bin:period_2-scoreDifferential_5-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:452	home_cali:0.0287610619469	home_model:0.40665296419	away_number:452	away_cali:0.971238938053	away_model:0.375762823738	end_number:452	end_cali:0.0	end_model:0.217584214841	kld:0.846116174893	mae:0.396984077133
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53946	home_cali:0.415971527083	home_model:0.426935894159	away_number:53946	away_cali:0.53727801876	away_model:0.377917131192	end_number:53946	end_cali:0.0467504541579	end_model:0.195146974624	kld:0.111410862085	mae:0.106240591703
Bin:period_1-scoreDifferential_4-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:67	home_cali:0.0	home_model:0.330345291144	away_number:67	away_cali:1.0	away_model:0.532108584002	end_number:67	end_cali:0.0	end_model:0.137546119968	kld:0.63090770088	mae:0.311927609037
Bin:period_1-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:6	home_cali:0.0	home_model:0.36011869212	away_number:6	away_cali:1.0	away_model:0.488736758629	end_number:6	end_cali:0.0	end_model:0.151144546767	kld:0.715931256021	mae:0.340842160086
Bin:period_1-scoreDifferential_4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:18	home_cali:0.0	home_model:0.367741271853	away_number:18	away_cali:1.0	away_model:0.480209802588	end_number:18	end_cali:0.0	end_model:0.152048927214	kld:0.733532177499	mae:0.346526798827
Bin:period_2-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:13546	home_cali:0.469437472317	home_model:0.422037410326	away_number:13546	away_cali:0.511737782371	away_model:0.377746026401	end_number:13546	end_cali:0.0188247453123	end_model:0.200216562986	kld:0.160820097181	mae:0.120927878545
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:104	home_cali:0.144230769231	home_model:0.347880664425	away_number:104	away_cali:0.326923076923	away_model:0.377370441386	end_number:104	end_cali:0.528846153846	end_model:0.27474889148	kld:0.172408123051	mae:0.169398174008
Bin:period_1-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:33525	home_cali:0.464876957494	home_model:0.472857877962	away_number:33525	away_cali:0.524921700224	away_model:0.383807176136	end_number:33525	end_cali:0.0102013422819	end_model:0.143334945536	kld:0.129485702305	mae:0.0940763492699
Bin:period_1-scoreDifferential_-6-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:16	home_cali:1.0	home_model:0.420508658513	away_number:16	away_cali:0.0	away_model:0.410200770944	end_number:16	end_cali:0.0	end_model:0.169290567748	kld:0.866290204396	mae:0.38632756006
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:5	home_cali:0.0	home_model:0.30260335803	away_number:5	away_cali:0.8	away_model:0.379864531755	end_number:5	end_cali:0.2	end_model:0.317532092333	kld:0.503385319904	mae:0.280090306203
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:48	home_cali:1.0	home_model:0.454925883561	away_number:48	away_cali:0.0	away_model:0.306484564518	end_number:48	end_cali:0.0	end_model:0.238589561855	kld:0.787620762187	mae:0.363382747604
Bin:period_3-scoreDifferential_-5-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:5	home_cali:0.0	home_model:0.431568300724	away_number:5	away_cali:0.8	away_model:0.293934160471	end_number:5	end_cali:0.2	end_model:0.274497509003	kld:0.737679777275	mae:0.337377216419
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:3729	home_cali:0.426387771521	home_model:0.422491502636	away_number:3729	away_cali:0.44891391794	away_model:0.372958751446	end_number:3729	end_cali:0.124698310539	end_model:0.204549745377	kld:0.0254114284797	mae:0.0532342900723
Bin:period_2-scoreDifferential_-1-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:6474	home_cali:0.435434043868	home_model:0.432859711715	away_number:6474	away_cali:0.506641952425	away_model:0.385596215308	end_number:6474	end_cali:0.0579240037071	end_model:0.181544073518	kld:0.0747317696881	mae:0.0824133796933
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:49	home_cali:0.469387755102	home_model:0.292626578589	away_number:49	away_cali:0.0	away_model:0.435169687076	end_number:49	end_cali:0.530612244898	end_model:0.272203719738	kld:0.575974140675	mae:0.290113129583
Bin:period_3-scoreDifferential_-6-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1601	home_cali:0.189256714553	home_model:0.365869763394	away_number:1601	away_cali:0.103685196752	away_model:0.345959592198	end_number:1601	end_cali:0.707058088695	end_model:0.288170644682	kld:0.384937345649	mae:0.279258296099
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:4211	home_cali:0.464972690572	home_model:0.402560430237	away_number:4211	away_cali:0.512942293992	away_model:0.40854861016	end_number:4211	end_cali:0.0220850154358	end_model:0.188890959493	kld:0.136338974194	mae:0.111203962742
Bin:period_3-scoreDifferential_8-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:84	home_cali:0.0	home_model:0.344886193318	away_number:84	away_cali:0.678571428571	away_model:0.318136201373	end_number:84	end_cali:0.321428571429	end_model:0.336977607438	kld:0.498840092265	mae:0.240290152175
Bin:period_2-scoreDifferential_-5-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:16	home_cali:0.0	home_model:0.417950501665	away_number:16	away_cali:1.0	away_model:0.377387512475	end_number:16	end_cali:0.0	end_model:0.204661988653	kld:0.974482730469	mae:0.415074992614
Bin:period_2-scoreDifferential_5-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:25	home_cali:0.08	home_model:0.414580056667	away_number:25	away_cali:0.92	away_model:0.393554991484	end_number:25	end_cali:0.0	end_model:0.191864951849	kld:0.649601474127	mae:0.350963339011
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:660	home_cali:0.259090909091	home_model:0.360835011061	away_number:660	away_cali:0.439393939394	away_model:0.365403069612	end_number:660	end_cali:0.298484848485	end_model:0.273761919712	kld:0.0210075472524	mae:0.0668193001747
Bin:period_3-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:1012	home_cali:0.29743083004	home_model:0.377330725608	away_number:1012	away_cali:0.299407114625	away_model:0.35115842212	end_number:1012	end_cali:0.403162055336	end_model:0.271510850859	kld:0.0408784309993	mae:0.0877674691801
